Timestamp,Process,Parent Process,Command Line,Detection Type,Risk Score,Investigation Reason,Source IP,Destination IP,Registry Path,File Path,DNS Query,Event Action,PID,MITRE Technique,MITRE Name,Allowlisted,Severity,Confidence,FP Assessment,Analyst Verdict,Recommendation,Alert ID
"Jun 1, 2026 @ 14:23:04.848",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\pyarmor_runtime_000000\pyarmor_runtime.pyd,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-C9FA6D83
"Jun 1, 2026 @ 14:23:04.847",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\psutil\_psutil_windows.pyd,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-61DE0D3F
"Jun 1, 2026 @ 14:23:05.727",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-DF98FB51
"Jun 1, 2026 @ 14:23:05.659",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-5B0AD7E5
"Jun 1, 2026 @ 14:23:05.692",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-508CBE48
"Jun 1, 2026 @ 14:23:04.839",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002w.txt,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-566E0CF2
"Jun 1, 2026 @ 14:23:04.844",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\libcrypto-3.dll,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-468E056F
"Jun 1, 2026 @ 14:23:04.846",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\libffi-8.dll,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-3F8DE490
"Jun 1, 2026 @ 14:23:27.273",C:\Users\DELL\office_portable_x3.exe,C:\Windows\System32\cmd.exe,C:\Users\DELL\office_portable_x3.exe,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,end,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-3412C030
"Jun 1, 2026 @ 14:23:27.265",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\VCRUNTIME140.dll,-,deletion,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-168F2198
